productId,productName,categoryName
B01K995XPI,Arm Sleeves,Men's Clothing
B00D1ARZMC,"Men's Undershirts, Odor Control, Moisture-Wicking Tee Shirts, Multi-Packs",Men's Clothing
B00AECT1ZE,Men's Dri-tech Moisture Control Quarter Socks Multipack,Men's Clothing
B01J4MF53Q,Modern,Men's Clothing
B0785MTQDS,Everyday Plus Cushion Crew Socks 3-Pair Pack,Men's Clothing
B09R82W413,Men's Total Support Pouch Boxer Brief,Men's Clothing
B01M3RYHP0,Men's Tag-Free Cotton Briefs,Men's Clothing
B09ZBGXRQR,"Everyday Cotton Cushioned Crew Socks (6 Pack) (Large, White/Black)",Men's Clothing
B0BC3F17K8,8 Pairs Compression Socks for Men & Women 20-30 mmHg Knee High Nurse Pregnant Running Medical and Travel Athletic,Men's Clothing
B07P7M18C6,Energy Unisex Easy-On/Easy-Off Knee High Compression Socks,Men's Clothing
B07FKFHTF7,Everyday Cushion Ankle Training Socks (3 Pair),Men's Clothing
B007GJQHTQ,Men's Athletic Cushioned Low Cut Socks with Arch Compression for a Secure Fit (6-Pair),Men's Clothing
B00LSRU1QW,Men's Tagless Cotton V-Neck Undershirt – Multiple Pack and Color,Men's Clothing
B07F282SF7,"Men's Performance Cotton Cushioned Athletic Ankle Socks, 6 Pairs",Men's Clothing
B07Q2VMXQ2,"MYS Men's 3 Piece Slim Fit Suit Set, One Button Solid Jacket Vest Pants with Tie Natural White",Men's Clothing
B00A219DL4,Men's Wild Cargo Pants,Men's Clothing
B014RQ1L1O,"Adult Fleece Hoodie Sweatshirt, Style G18500, Multipack",Men's Clothing
B00CAXS3LS,"Men's Boxers 5-Pack, Cotton Knit Comfortable Boxer Underwear, Moisture-Wicking Cotton Boxers Multipack",Men's Clothing
B008YA0ZO4,Men's Athletic Cushioned Quarter Socks (with Arch Compression for a Secure Fit (6-Pair),Men's Clothing
B09FCBZ4YK,"Men's Underwear Boxer Briefs, Cotton Stretch Moisture-Wicking Underwear, Multi-pack",Men's Clothing
B010RWD4GM,"Unisex Performance Cushion Crew Socks with Band (6 Pairs), Black/White, Large",Men's Clothing
B0B7NWWV3X,"Men's Max Cushioned Crew Socks, Moisture-Wicking with Odor Control, Multi-Pack, White/Grey Foot Bottom-12, 6-12",Men's Clothing
B07JD592BB,"Men's A-Shirt Tanks, Multipack, Style G1104",Men's Clothing
B07PGR1XGZ,Men's Cotton Stretch 7-Pack Boxer Brief,Men's Clothing
B07NNTCV5K,Men's 8 Pack Low Cut Socks,Men's Clothing
B086L316XC,"Men's Boxer Briefs, Cool Comfort Moisture-Wicking Breathable Underwear, Multi-Pack",Men's Clothing
B00HVVVMM6,"Men's Pack, Moisture-Wicking Ribbed, Lightweight Cotton Tank Undershirts, 6-Pack",Men's Clothing
B00VTVCR3C,Men's Eversoft Cotton Stay Tucked V-Neck T-Shirt,Men's Clothing
B06XW6TLBH,"Men's Tank Undershirts, Pack of 6",Men's Clothing
B01MEHHVTO,Men's Sportstyle Tricot Joggers,Men's Clothing
B01K0ETB6E,Men's Buck Camp Flannel Plaid Shirt,Men's Clothing
B0959LKFTH,"Nxtrnd Football Leg Sleeves, Calf Sleeves for Men & Boys, Sold as a Pair",Men's Clothing
B077ZN2F83,"Men's V-Neck T-Shirts, Multipack, Style G1103",Men's Clothing
B07MCPYYKK,"Plus Cushion Socks (6-Pair) (L (Men's 8-12 / Women's 10-13), Crew Black) (Large, Black)",Men's Clothing
B00KBZOTKG,"Essentials Men's T-Shirt Pack, Men's Short Sleeve Tees, Crewneck Cotton T-Shirts for Men, Value Pack",Men's Clothing
B0059CVEDG,Dri-Fit Crew 6-Pair Pack,Men's Clothing
B008YA0ZN0,Men's Athletic Cushioned No Show Socks with Arch Compression for a Secure Fit (6-Pair),Men's Clothing
B08H3K93XX,"Total Support Pouch Men's Boxer Brief Underwear, Anti-Chafing, Multi-Pack (Reg Or Long Leg Available)",Men's Clothing
B0CBNLX861,DSP Men's Performance Stretch Pants,Men's Clothing
B0886F87C9,Men's Performance Boxer Brief Underwear (3-Pack),Men's Clothing
